_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,last_scraped,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,security_deposit,cleaning_fee,extra_people,guests_included,Total_review_scores_per,Country,Country_Code,Latitude,Longitude,host_id,host_identity_verified,host_location,host_name,host_response_rate,host_total_listings_count,availability_30,availability_365,availability_60,availability_90
25014628,Vibrant & Trendy Condo in Plateau l Terrasse,Individual Apartments,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,03-07-2018 04:00,22-02-2019 05:00,4,1,3,41,1,110,1500,58,0,1,59,Canada,CA,45.52347,-73.5848,156562805,FALSE,Canada,Rachel & Hamza,100,18,8,119,30,60
25034631,Homey looking room across from Concordia Loyola,Apartment,Private room,Real Bed,180,1125,flexible,11-03-2019 04:00,03-07-2018 04:00,24-02-2019 05:00,1,1,1,0,1,30,0,0,0,1,0,Canada,CA,45.45644,-73.63988,83790158,FALSE,Canada,Diane,80,18,30,180,60,90
25061385,"4 bdrm, 2 bath, 2 living room, kitchen",House,Entire home/apt,Real Bed,1,30,flexible,06-03-2019 05:00,19-08-2018 04:00,24-02-2019 05:00,12,4,8,4,2,79,500,140,0,1,59,United States,US,21.2946,-157.79939,179470703,FALSE,United States,Bingning,100,4,19,154,41,64
25065550,Lanikai La'i Hale with Oceanview 3BD plus Loft/3BA,House,Entire home/apt,Real Bed,1,1125,Strict,06-03-2019 05:00,19-08-2018 04:00,02-01-2019 05:00,6,4,4,0,3,800,500,800,25,8,0,United States,US,21.3938,-157.71895,10496350,FALSE,United States,Elite,100,63,0,217,0,0
25069056,Luxury 2+1 Apartment,Apartment,Entire home/apt,Real Bed,1,1125,moderate,18-02-2019 05:00,24-05-2018 04:00,02-01-2019 05:00,6,2,3,9,1,285,0,0,0,1,29,Turkey,TR,41.02758,28.97444,189516806,FALSE,Turkey,Arzu,81,23,27,362,57,87
25069374,Casa do Poeta,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,20-05-2018 04:00,05-11-2018 05:00,4,1,1,27,2,59,0,25,20,2,49,Portugal,PT,41.14843,-8.60613,166541664,FALSE,Portugal,Jovita&Alexandra,100,4,30,365,60,90
25070084,Elegant 1bed in Trendy Le Plateau,Apartment,Entire home/apt,Real Bed,5,1125,moderate,11-03-2019 04:00,18-05-2018 04:00,03-03-2019 05:00,2,1,1,58,2,119,0,65,0,1,58,Canada,CA,45.51285,-73.57488,189519197,FALSE,Canada,Nikki,100,11,25,199,55,85
25070327,Double room only for pet lovers!,Apartment,Private room,Real Bed,2,1125,Strict,08-03-2019 05:00,21-05-2018 04:00,13-07-2018 04:00,2,1,1,2,2,65,100,15,0,1,60,Spain,ES,41.38634,2.1746,189049361,FALSE,Spain,Stephanie,100,2,6,285,23,41
25071762,Quinta Adágio,House,Entire home/apt,Real Bed,3,1125,flexible,16-02-2019 05:00,08-07-2018 04:00,01-01-2019 05:00,8,3,6,9,3,99,0,0,0,1,59,Portugal,PT,40.80005,-8.33777,189536798,FALSE,Portugal,Cipriano,100,1,28,239,56,86
25082056,Comfortable room in a cosy flat in city center,Apartment,Private room,Real Bed,2,1125,flexible,18-02-2019 05:00,17-05-2018 04:00,01-01-2019 05:00,2,1,1,2,2,90,0,0,0,1,60,Turkey,TR,41.04858,28.98502,42768132,FALSE,Turkey,Özgür,100,1,30,365,60,90
25086367,"Front Row Ocean Views, Super-Spacious Luxury 2/2",Individual Apartments,Entire home/apt,Real Bed,4,1125,Strict,06-03-2019 05:00,05-07-2018 04:00,24-02-2019 05:00,6,2,3,8,2,259,500,175,0,1,53,United States,US,20.7079,-156.44299,43068394,FALSE,United States,Kevin,98,17,5,208,9,25
25086993,Griffintown-Downtown,Individual Apartments,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,21-05-2018 04:00,17-02-2019 05:00,3,1,2,21,1,85,0,30,0,1,45,Canada,CA,45.49096,-73.55964,189648471,FALSE,Canada,Zouggari,100,2,0,0,0,0
25104160,Cihangir Modern Flat,Apartment,Entire home/apt,Real Bed,2,1125,flexible,18-02-2019 05:00,21-05-2018 04:00,12-07-2018 04:00,2,1,1,0,2,227,0,0,0,1,0,Turkey,TR,41.03054,28.97929,8580704,FALSE,Turkey,Ekin,100,1,27,87,57,87
25104214,"Bağdat Caddesi sahilde, her yere yakın, çok şık.",Serviced apartment,Entire home/apt,Real Bed,5,1124,moderate,18-02-2019 05:00,12-07-2018 04:00,12-07-2018 04:00,4,2,3,1,1,749,29897,250,50,2,6,Turkey,TR,40.95592,29.08891,178946299,FALSE,Turkey,Berat,0,2,29,179,59,89
2510866,Full Lux Apartment Panoramic City Harbour Views,Apartment,Entire home/apt,Real Bed,5,1125,flexible,07-03-2019 05:00,12-07-2018 04:00,28-02-2019 05:00,4,2,2,0,2,600,0,0,0,1,0,Australia,AU,-33.87451,151.2222,12854204,FALSE,Australia,Stacey,0,1,0,0,0,0
25117844,Habitación espaciosa y elegante con AC y baño,Apartment,Private room,Real Bed,2,1125,moderate,08-03-2019 05:00,20-05-2018 04:00,28-02-2019 05:00,2,1,1,11,2,80,0,0,0,1,60,Spain,ES,41.39273,2.1454,189860417,FALSE,Spain,Helena,100,2,0,49,19,49
25118763,單人房設私人獨立浴室-Single Room with Private Bathroom,Guesthouse,Private room,Real Bed,1,40,Strict,11-03-2019 04:00,20-05-2018 04:00,28-06-2018 04:00,1,1,1,0,1,447,0,0,0,1,0,Hong Kong,HK,22.30337,114.17315,189860862,FALSE,Hong Kong,Cherry,93,12,14,336,38,68
25119033,Beautiful family house,House,Entire home/apt,Real Bed,2,20,moderate,16-02-2019 05:00,20-05-2018 04:00,28-06-2018 04:00,10,4,6,0,3.5,165,0,75,0,1,0,Portugal,PT,41.16528,-8.67529,175622002,FALSE,United States,Shawn,0,1,0,0,0,0
25130140,OPORTO GUEST Downtown 2,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,25-05-2018 04:00,28-06-2018 04:00,2,1,1,6,2,55,0,16,0,2,60,Portugal,PT,41.15167,-8.61376,49819978,FALSE,Portugal,Oporto Guest,96,34,22,340,43,70
25134372,You'll remember the hospitality forever :),Serviced apartment,Private room,Real Bed,1,30,flexible,18-02-2019 05:00,25-06-2018 04:00,05-07-2018 04:00,2,2,1,2,1,148,0,60,0,2,50,Turkey,TR,41.04217,28.98313,189958383,FALSE,Turkey,Ufuk,0,1,30,180,60,90
25135972,Sur le Mont-Royal  On the Mont-Royal,Apartment,Private room,Real Bed,3,60,flexible,11-03-2019 04:00,19-06-2018 04:00,25-09-2018 04:00,2,1,1,4,2,35,0,0,0,1,54,Canada,CA,45.53623,-73.57112,189965030,FALSE,Canada,Konrad,0,1,0,0,0,0
25136779,At Home in HONOLULU,Apartment,Entire home/apt,Real Bed,1,1125,Strict,06-03-2019 05:00,23-05-2018 04:00,09-02-2019 05:00,4,1,2,24,2,102,0,125,0,1,46,United States,US,21.29037,-157.82755,41950889,TRUE,United States,Claude,99,28,15,350,45,75
251414,"Apartment in Montmartre, Paris",Apartment,Entire home/apt,Real Bed,7,90,moderate,18-02-2019 05:00,06-01-2012 05:00,06-01-2012 05:00,2,1,1,1,2,295,596,0,0,1,50,Turkey,TR,41.03203,28.98564,1318632,FALSE,France,Bahar,0,1,23,358,53,83
25144253,"(香港佐敦)糖果音樂主題三人房 ~ 地理交通優先選(步行2分鐘到地鐵站, 6分鐘到尖沙咀)",Hostel,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,04-09-2018 04:00,12-02-2019 05:00,3,1,2,8,1,597,0,0,250,3,48,Hong Kong,HK,22.30545,114.17131,189829763,FALSE,Hong Kong,Yannes,100,8,27,362,57,87
25148829,"Terrace- park view, great location, quiet street.",Townhouse,Entire home/apt,Real Bed,4,1125,Strict,07-03-2019 05:00,24-06-2018 04:00,12-09-2018 04:00,4,2,2,6,1.5,112,0,50,0,1,57,Australia,AU,-33.9118,151.17826,15915270,TRUE,Australia,Arianne,0,1,0,0,0,0
25150521,"luxueux appartement ,a partager en colocation",Individual Apartments,Private room,Real Bed,5,365,flexible,11-03-2019 04:00,24-06-2018 04:00,04-02-2019 05:00,2,1,1,0,1,70,0,0,0,1,0,Canada,CA,45.43375,-73.69629,190059665,FALSE,Canada,Christiane,100,9,27,362,57,87
2515976,2- AMAZING FLAT IN RIO DE JANEIRO 201/301,Serviced apartment,Entire home/apt,Real Bed,1,1125,Strict,11-02-2019 05:00,21-05-2014 04:00,04-02-2019 05:00,4,0,2,75,1,160,350,100,30,2,47,Brazil,BR,-22.91883815,-43.17986642,10796926,TRUE,Brazil,Frederico & Marcela,100,16,7,330,28,55
25167125,Bohemian Suite,Guesthouse,Private room,Real Bed,1,1125,moderate,11-03-2019 04:00,21-05-2018 04:00,07-10-2018 04:00,1,1,1,11,1,40,0,0,0,1,60,Canada,CA,45.45358,-73.76779,11490944,FALSE,Canada,Rachelle,100,3,0,313,9,39
25167361,Central Cosy One Bedroom Apartment,Apartment,Entire home/apt,Real Bed,1,1125,flexible,16-02-2019 05:00,16-12-2018 05:00,16-12-2018 05:00,3,1,2,1,1,50,0,25,0,1,60,Portugal,PT,41.15038,-8.61564,8272913,FALSE,Portugal,Ricardo,100,12,9,316,32,62
25173285,Wan Chai Flat Share Room (MH3c),Apartment,Private room,Real Bed,31,1125,flexible,11-03-2019 04:00,16-12-2018 05:00,03-01-2019 05:00,1,1,1,0,1,228,1000,0,0,1,0,Hong Kong,HK,22.27639,114.17963,67709885,FALSE,Hong Kong,Morgan,64,77,29,179,59,89
25183276,Apartamento ótimo em Ipanema - Um achado ; ),Apartment,Entire home/apt,Real Bed,5,1125,flexible,11-02-2019 05:00,02-06-2018 04:00,03-01-2019 05:00,5,2,2,2,1.5,351,0,150,0,1,60,Brazil,BR,-22.98519289,-43.19369643,190284645,FALSE,Brazil,Tomás,100,1,2,2,2,2
25185445,Double room + Private Bathroom / Sagrada Familia,Apartment,Private room,Real Bed,1,1,flexible,08-03-2019 05:00,03-06-2018 04:00,14-02-2019 05:00,2,1,1,41,2,40,0,0,0,1,53,Spain,ES,41.41355,2.18758,190263642,FALSE,Spain,Francisco F,100,1,13,59,37,59
25187510,Pristine 1BR in Quartier des Spectacles by Sonder,Apartment,Entire home/apt,Real Bed,2,1125,Strict,11-03-2019 04:00,29-06-2018 04:00,20-01-2019 05:00,2,1,1,7,2,91,400,85,7,2,55,Canada,CA,45.51014,-73.56084,12243051,FALSE,United States,Sonder,94,1198,7,240,17,35
25188067,Bon vivre,Apartment,Entire home/apt,Real Bed,1,30,flexible,11-03-2019 04:00,29-06-2018 04:00,06-02-2019 05:00,4,2,2,0,2,46,0,0,0,1,0,Canada,CA,45.50528,-73.62276,133645169,FALSE,Canada,Bangoura,0,1,0,0,0,0
25189566,Quarto e Sala Moderno/Melhor Localização de Copa,Apartment,Entire home/apt,Real Bed,2,30,Strict,11-02-2019 05:00,18-06-2018 04:00,06-02-2019 05:00,4,1,2,35,2,187,0,90,40,2,57,Brazil,BR,-22.98291838,-43.19072719,31312633,FALSE,Brazil,Gustavo,93,2,1,122,14,39
25200117,"(Mong Kok)  New !!! Warm, comfortable, 2 min MTR",Apartment,Entire home/apt,Real Bed,1,999,Strict,11-03-2019 04:00,10-06-2018 04:00,15-11-2018 05:00,9,2,5,11,1,1178,2000,250,200,7,33,Hong Kong,HK,22.31666,114.17024,123529877,TRUE,Hong Kong,Kely,97,21,4,274,12,18
25200703,The Porto Concierge - Camellia House,Apartment,Entire home/apt,Real Bed,2,1125,moderate,16-02-2019 05:00,31-05-2018 04:00,03-02-2019 05:00,11,5,1,35,3.5,65,0,40,10,4,51,Portugal,PT,41.16037,-8.5978,190411862,FALSE,Portugal,Rui,100,1,12,266,29,45
25211066,Sunlight in Ahuntsic - Le Durham,Apartment,Entire home/apt,Real Bed,3,90,moderate,11-03-2019 04:00,03-09-2018 04:00,07-03-2019 05:00,4,2,2,9,2,150,0,75,0,1,56,Canada,CA,45.55895,-73.66881,53348598,FALSE,Canada,Jc,100,1,19,336,38,63
25217878,Habitación doble en pleno barrio gótico,private home,Private room,Real Bed,1,1125,Strict,08-03-2019 05:00,01-07-2018 04:00,29-08-2018 04:00,2,1,1,6,2,53,0,0,0,1,45,Spain,ES,41.379,2.17579,71421643,FALSE,Spain,Daniela Carina,78,2,1,291,1,18
25223461,"4 luxury Mosman bedrooms own ensuites, new kitchen",Guesthouse,Entire home/apt,Real Bed,2,40,moderate,07-03-2019 05:00,01-07-2018 04:00,09-07-2018 04:00,8,4,6,0,4,300,0,120,0,1,0,Australia,AU,-33.82071,151.23545,27698380,FALSE,Australia,Dmitry,100,9,0,0,0,0
25224358,"Westmont square, Good cousin's around the area.",Loft,Entire home/apt,Real Bed,4,1125,Strict,11-03-2019 04:00,12-06-2018 04:00,09-07-2018 04:00,3,0,1,2,1,110,3000,92,100,2,36,Canada,CA,45.48857,-73.58559,15792150,TRUE,Canada,Sajjad,100,1,30,180,60,90
25226807,"Beautiful, spacious loft in Clinton Hill",Loft,Entire home/apt,Real Bed,3,1125,moderate,06-03-2019 05:00,22-06-2018 04:00,25-12-2018 05:00,2,1,1,4,1,130,0,110,20,2,60,United States,US,40.69284,-73.96065,8250822,FALSE,United States,Sabrina,100,1,0,0,0,0
25233509,"Terrace, sea view at Diagonal Mar!",Apartment,Entire home/apt,Real Bed,1,365,flexible,08-03-2019 05:00,24-07-2018 04:00,24-07-2018 04:00,8,4,6,1,2,190,0,65,35,6,60,Spain,ES,41.40968,2.21416,971768,TRUE,Spain,Akira,100,22,18,257,39,64
25238139,福田口岸/会展中心/商旅/高端现代化两室一厅公寓,Apartment,Entire home/apt,Real Bed,1,1125,flexible,11-03-2019 04:00,27-05-2018 04:00,01-07-2018 04:00,4,2,2,3,2,526,0,0,0,1,42,China,CN,22.51084,114.06117,183077534,FALSE,China,家仪(Kay),100,5,0,0,0,0
25239252,Penthouse suite at the heart of Nisantaşı,Apartment,Entire home/apt,Real Bed,1,1125,Strict,18-02-2019 05:00,16-09-2018 04:00,16-09-2018 04:00,3,2,2,1,1,612,0,0,0,1,60,Turkey,TR,41.05426,28.98958,2517230,TRUE,Turkey,Alkim,100,5,30,365,60,90
25241699,"Experience like local: perfect location, warm flat",Apartment,Private room,Real Bed,1,300,flexible,18-02-2019 05:00,13-12-2018 05:00,02-01-2019 05:00,2,1,1,2,2,53,0,0,29,1,60,Turkey,TR,41.02706,29.0379,59417924,FALSE,Turkey,Fatih,100,1,0,0,0,0
25244992,CAUSEWAY BAY 2MIN FROM SUBWAY STUDIO,Apartment,Entire home/apt,Real Bed,4,35,Strict,11-03-2019 04:00,12-06-2018 04:00,19-06-2018 04:00,2,1,1,2,2,298,0,0,0,1,60,Hong Kong,HK,22.27839,114.1842,190737686,FALSE,Hong Kong,Thomas,0,1,0,0,0,0
25248977,Marvel Suites in Taksim square,Aparthotel,Private room,Real Bed,1,30,moderate,18-02-2019 05:00,13-08-2018 04:00,22-01-2019 05:00,2,1,1,8,1,142,0,0,0,1,57,Turkey,TR,41.03957,28.97966,190760576,FALSE,Turkey,Ömer,100,1,30,180,60,90
25250380,【城遇】樱空 日式loft公寓 近罗湖口岸国贸金光华万象城东门 双地铁口 好住好逛又好吃,Loft,Entire home/apt,Real Bed,1,1125,moderate,11-03-2019 04:00,26-05-2018 04:00,06-03-2019 05:00,2,1,1,52,1,369,0,47,0,1,53,China,CN,22.53663,114.12644,190769137,FALSE,China,馨,100,4,23,358,53,83
25261646,Chambre privée dans un Condominium havre de paix.,Apartment,Private room,Real Bed,2,1125,flexible,11-03-2019 04:00,03-06-2018 04:00,18-10-2018 04:00,2,1,1,8,2,46,0,12,15,1,58,Canada,CA,45.53739,-73.55054,3405939,FALSE,Canada,Abdou,0,1,28,196,58,88
25264318,Humble hut in the middle of kihei!!,House,Private room,Real Bed,2,1123,Strict,06-03-2019 05:00,05-06-2018 04:00,02-03-2019 05:00,2,1,1,39,1,120,100,20,20,1,48,United States,US,20.75288,-156.45071,30690536,FALSE,United States,Maria,100,1,2,227,17,47
25266022,Stylish Mile End Condo with City Views from the Roof Deck,Individual Apartments,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,28-05-2018 04:00,05-03-2019 05:00,8,3,3,35,2,325,500,105,35,6,59,Canada,CA,45.52362,-73.60518,58076590,FALSE,Canada,Berish,100,21,30,332,51,78
25266112,casa dos gatos e cães gigantes,House,Private room,Real Bed,2,10,flexible,11-02-2019 05:00,28-05-2018 04:00,05-01-2019 05:00,3,1,2,0,2,101,374,150,50,2,0,Brazil,BR,-22.91966765,-43.25481262,96994481,FALSE,Brazil,Benedito,0,1,28,178,58,88
25277573,LUXURY PRIVATE HOUSE NEAR BOSPHORUS,Apartment,Entire home/apt,Real Bed,3,180,flexible,18-02-2019 05:00,30-05-2018 04:00,05-01-2019 05:00,3,2,2,24,1,163,0,90,0,1,29,Turkey,TR,41.04537,29.00816,104249433,FALSE,Turkey,Batu,90,2,1,141,1,1
25280061,Amazing sea view villa in istanbul,Villa,Entire home/apt,Real Bed,7,1125,flexible,18-02-2019 05:00,30-05-2018 04:00,05-08-2018 04:00,6,3,3,0,4,643,0,0,0,1,0,Turkey,TR,41.02628,28.59058,186957610,FALSE,Turkey,Homemark,100,3,30,365,60,90
25281132,SİSLİ STREET NEAR TO CEVAHİR SHOPPİNG MALL STUDYO,Serviced apartment,Entire home/apt,Real Bed,1,1125,flexible,18-02-2019 05:00,30-05-2018 04:00,05-08-2018 04:00,2,1,2,0,1,248,0,0,0,1,0,Turkey,TR,41.05979,28.98566,190245901,FALSE,Turkey,Kadir,100,19,30,365,60,90
25281601,Architectural Design Townhouse with Spa-worthy Tub,Townhouse,Entire home/apt,Real Bed,2,1125,moderate,11-03-2019 04:00,25-07-2018 04:00,05-08-2018 04:00,4,1,2,2,1,301,300,90,0,4,58,Canada,CA,45.48745,-73.57575,4380365,FALSE,Canada,Eric,100,7,15,15,15,15
25292788,Sixties Guest House 4,House,Private room,Real Bed,1,1125,flexible,16-02-2019 05:00,16-06-2018 04:00,30-11-2018 05:00,3,1,2,26,2,35,0,10,0,1,29,Portugal,PT,41.16029,-8.60027,190162013,FALSE,Portugal,Miguel,70,8,0,0,0,0
2530337,Cozy 1-bedroom in Makiki-Punchbowl,Apartment,Entire home/apt,Real Bed,2,60,flexible,06-03-2019 05:00,13-06-2014 04:00,22-02-2019 05:00,2,1,1,95,2,115,0,0,0,1,55,United States,US,21.31008,-157.85041,6685693,TRUE,United States,Maya,100,1,10,160,40,70
25311086,超棒的朴素民宿 你可以把这里当做家,House,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,13-06-2014 04:00,03-02-2019 05:00,2,1,1,0,1,628,0,0,0,1,0,Hong Kong,HK,22.40478,113.97528,190538339,FALSE,China,Xiu,0,1,30,365,60,90
25317459,Casa Quinta Sêca,Apartment,Entire home/apt,Real Bed,1,30,Strict,16-02-2019 05:00,05-06-2018 04:00,03-02-2019 05:00,2,1,1,37,2,30,0,6,0,1,49,Portugal,PT,41.18075,-8.67185,130004637,FALSE,Portugal,Francisco,100,7,10,312,34,62
25323086,Apartamento aconchegante e confortável - Leme,Apartment,Entire home/apt,Real Bed,4,1125,Strict,11-02-2019 05:00,05-06-2018 04:00,20-02-2019 05:00,2,1,1,0,2,548,0,300,0,1,0,Brazil,BR,-22.96285368,-43.17243651,15533049,TRUE,Brazil,Claricy,0,1,9,12,9,12
25366550,The Balcony Suite.,Apartment,Private room,Real Bed,2,7,flexible,18-02-2019 05:00,05-06-2018 04:00,20-02-2019 05:00,2,1,1,0,2,401,0,0,0,1,0,Turkey,TR,40.97825,28.87705,191532167,FALSE,United States,Marko,0,1,30,90,60,90
2536984,GAUDI:50 m from the Sagrada Familia,Apartment,Entire home/apt,Real Bed,3,1125,Strict,08-03-2019 05:00,12-10-2014 04:00,20-02-2019 05:00,5,1,3,37,1,80,150,100,0,1,42,Spain,ES,41.40102,2.1749,3601196,TRUE,Spain,Mar,100,37,5,174,15,26
25377740,Incrível ApartHotel 2 quartos! Coração da zona sul,Serviced apartment,Entire home/apt,Real Bed,2,1125,flexible,11-02-2019 05:00,14-07-2018 04:00,14-07-2018 04:00,4,2,4,1,2,298,0,110,80,2,60,Brazil,BR,-22.95792978,-43.19973766,46652490,FALSE,Brazil,Haline,90,1,23,83,53,83
2538085,Sweet Flat,Apartment,Private room,Real Bed,1,10,moderate,18-02-2019 05:00,24-03-2014 04:00,15-04-2014 04:00,1,1,1,2,1,105,0,26,26,1,60,Turkey,TR,41.0892,28.98092,7760946,TRUE,Turkey,Eda,0,2,23,358,53,83
253842,1 BR w/ Terrace @ Box House Hotel,Apartment,Entire home/apt,Real Bed,3,365,Strict,07-03-2019 05:00,20-10-2014 04:00,19-04-2018 04:00,4,1,2,6,2,299,0,0,0,2,56,United States,US,40.73714,-73.95296,417504,TRUE,United States,The Box House Hotel,100,28,30,243,55,59
25398833,Free parking free laundry at Dabin's Cozy Home,Apartment,Private room,Real Bed,1,59,flexible,11-03-2019 04:00,02-06-2018 04:00,08-03-2019 05:00,2,1,1,24,2,39,0,15,15,1,45,Canada,CA,45.51187,-73.62332,153445788,FALSE,Canada,Seb,100,3,20,41,41,41
25399181,Historic Cellars Flat & Hi-Fi,Apartment,Entire home/apt,Real Bed,3,60,moderate,16-02-2019 05:00,24-06-2018 04:00,24-06-2018 04:00,6,1,1,1,1,60,100,20,10,2,60,Portugal,PT,41.13627,-8.61138,191737692,FALSE,Portugal,Jose Manuel,0,1,28,363,58,88
25402379,piso céntrico de Barcelona,Apartment,Private room,Real Bed,2,30,flexible,08-03-2019 05:00,24-06-2018 04:00,27-02-2019 05:00,2,1,1,0,2,32,100,6,8,1,0,Spain,ES,41.3781,2.17466,188180992,FALSE,Spain,Preet,0,1,0,0,0,0
25408055,@Terry's,Apartment,Private room,Real Bed,1,1125,Strict,11-03-2019 04:00,24-07-2018 04:00,27-02-2019 05:00,2,1,1,15,2,196,0,0,200,1,51,Hong Kong,HK,22.52856,114.15282,191811747,FALSE,Hong Kong,Terry,100,1,0,114,0,24
25410221,Entire Studio Apartment 5 min walk to Sydney Uni!,Apartment,Entire home/apt,Real Bed,6,91,flexible,07-03-2019 05:00,03-06-2018 04:00,04-01-2019 05:00,2,1,1,7,2,64,0,0,0,1,53,Australia,AU,-33.88433,151.18108,9949682,FALSE,Australia,Thea,100,1,0,0,0,0
25414968,"Quiet, Comfortable, Fully Equipped Condominium",Individual Apartments,Entire home/apt,Real Bed,2,30,Strict,11-03-2019 04:00,12-06-2018 04:00,03-09-2018 04:00,4,2,1,5,1,60,300,55,25,2,58,Canada,CA,45.55707,-73.57521,14252788,TRUE,Canada,Nader,0,1,0,0,0,0
25418032,El hogar de Gabi.,Apartment,Private room,Real Bed,4,365,Strict,08-03-2019 05:00,22-02-2019 05:00,22-02-2019 05:00,1,1,1,1,1,30,100,20,30,1,60,Spain,ES,41.41612,2.21576,115743377,FALSE,Argentina,Gabriel,100,2,6,341,36,66
25436,House for vacation rental furnutare,Serviced apartment,Entire home/apt,Real Bed,21,90,Strict,18-02-2019 05:00,22-02-2019 05:00,30-09-2018 04:00,6,2,3,0,1,211,17868,0,0,1,0,Turkey,TR,41.07731,29.03891,105823,FALSE,Turkey,Yesim,0,1,0,83,0,0
25437034,Quarto partilhado do Porto! (1),Apartment,Shared room,Real Bed,2,1120,Strict,16-02-2019 05:00,28-07-2018 04:00,30-09-2018 04:00,1,1,1,6,1,15,0,0,0,1,60,Portugal,PT,41.16556,-8.60043,14876239,FALSE,Portugal,Arthur,100,5,1,263,1,3
25446051,24 Eight Guesthouse - Apartment 12,Apartment,Entire home/apt,Real Bed,2,1125,flexible,16-02-2019 05:00,11-06-2018 04:00,01-01-2019 05:00,3,2,2,13,1,60,0,10,30,2,50,Portugal,PT,41.14889,-8.59822,187109071,FALSE,Portugal,24 Eight Guesthouse,0,4,0,230,0,0
25448375,SUNNY DELIGHT ❤ double bedroom + balcony,Apartment,Private room,Real Bed,3,1000,Strict,08-03-2019 05:00,17-06-2018 04:00,04-03-2019 05:00,2,1,1,15,2,60,100,30,15,1,54,Spain,ES,41.38848,2.17317,7671343,TRUE,Spain,Roberto,100,10,16,16,16,16
25448488,Spacious downtown 3 bedroom for New Years Eve,Apartment,Entire home/apt,Real Bed,3,1125,flexible,11-03-2019 04:00,05-08-2018 04:00,02-01-2019 05:00,8,3,3,3,2,400,0,0,0,1,8,Canada,CA,45.50023,-73.58082,4344536,TRUE,Canada,Vinay,100,3,29,175,59,86
25453308,Exquisite apt. Open space and plently of light,Apartment,Entire home/apt,Real Bed,30,330,Strict,08-03-2019 05:00,20-08-2018 04:00,03-12-2018 05:00,3,2,2,4,1,150,250,75,35,2,60,Spain,ES,41.39243,2.1747,5070884,FALSE,Spain,Laia,100,3,0,95,0,0
25465501,"Appartement luxueux à partager en colocation chambre privée lit King,  internet WI FI  ,TV  votre chambre est au premier plancher moi  j habite à la mezzanine 2 eme plancher salle de bain et air commun salon cuisine à partager l appartenant la vue ses mag",Apartment,Private room,Real Bed,5,1125,flexible,11-03-2019 04:00,20-08-2018 04:00,28-10-2018 04:00,2,1,1,0,2,95,0,0,0,1,0,Canada,CA,45.43426,-73.69669,190059665,FALSE,Canada,Christiane,100,9,27,362,57,87
25479588,MasterBedroom with EnsuiteBathroom short/long term,House,Private room,Real Bed,1,180,moderate,11-03-2019 04:00,10-06-2018 04:00,28-10-2018 04:00,3,1,2,18,2,23,250,25,7,1,37,Canada,CA,45.63482,-73.50062,47294410,TRUE,Canada,Julia,100,3,0,283,0,8
25482600,Porto D'Alma Santa Catarina - Studio w/ Terrace,Apartment,Entire home/apt,Real Bed,3,30,Strict,16-02-2019 05:00,25-06-2018 04:00,14-10-2018 04:00,2,1,1,5,2,110,200,20,0,1,59,Portugal,PT,41.1496,-8.60451,60887746,FALSE,Portugal,Ricardo,100,11,28,318,58,88
25484442,Acıbadem kadıköy,Individual Apartments,Private room,Real Bed,7,60,flexible,18-02-2019 05:00,25-06-2018 04:00,02-02-2019 05:00,1,1,1,0,1,58,0,0,0,1,0,Turkey,TR,41.00184,29.04929,192333098,FALSE,Turkey,Ezgi,0,1,23,83,53,83
25484862,Central Apartment w Bosphorus&Hist. Peninsula View,Apartment,Entire home/apt,Real Bed,3,31,moderate,18-02-2019 05:00,30-06-2018 04:00,02-02-2019 05:00,4,2,3,16,2,390,0,0,0,1,50,Turkey,TR,41.02752,28.97872,21171234,TRUE,Turkey,Özgür,99,23,27,78,48,78
25485516,Casa da Ponte - Fontainhas Duplex,House,Entire home/apt,Real Bed,2,90,Strict,16-02-2019 05:00,03-06-2018 04:00,10-02-2019 05:00,5,2,3,44,1,65,0,0,15,2,59,Portugal,PT,41.14555,-8.60233,192341244,FALSE,Portugal,Elvira,100,1,11,298,38,62
25501014,Homey Studio Hong Kong next to HKU MTR station,Apartment,Entire home/apt,Real Bed,1,1125,Strict,11-03-2019 04:00,09-06-2018 04:00,06-03-2019 05:00,2,1,1,65,2,447,0,120,100,1,53,Hong Kong,HK,22.2876,114.1356,22669354,TRUE,Hong Kong,Henri,99,8,7,122,21,40
